OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue
ORD143932,2024-10-06,South,Groceries,Snack Pack,1,860.29,0,860.29
ORD143933,2024-10-06,South,Furniture,Bookshelf,1,9124.6,0,9124.6
ORD143934,2024-10-06,East,Electronics,Headphones,5,53854.23,0,269271.15
ORD143935,2024-10-06,West,Electronics,Smartwatch,2,25170.6,0,50341.2
ORD143936,2024-10-06,South,Stationery,Pen Set,1,217.47,10,195.72
ORD143937,2024-10-06,East,Apparel,Jacket,3,1606.43,0,4819.29
ORD143938,2024-10-06,West,Furniture,Bookshelf,1,13268.48,10,11941.63
ORD143939,2024-10-06,North,Toys,Action Figure,1,1553.48,0,1553.48
ORD143940,2024-10-06,North,Electronics,Laptop,5,26859.1,0,134295.5
ORD143941,2024-10-06,West,Electronics,Smartphone,4,19030.84,0,76123.36
ORD143942,2024-10-06,West,Home & Kitchen,Air Fryer,5,3965.14,5,18834.42
ORD143943,2024-10-06,South,Electronics,Headphones,2,15581.21,15,26488.06
ORD143944,2024-10-06,Central,Apparel,Jeans,3,776.37,0,2329.11
ORD143945,2024-10-06,West,Groceries,Snack Pack,4,662.48,15,2252.43
ORD143946,2024-10-07,South,Furniture,Bookshelf,1,15246.84,0,15246.84
ORD143947,2024-10-07,West,Groceries,Cereal Box,5,694.21,0,3471.05
ORD143948,2024-10-07,East,Groceries,Snack Pack,3,177.72,0,533.16
ORD143949,2024-10-07,North,Home & Kitchen,Air Fryer,6,9973.29,0,59839.74
ORD143950,2024-10-07,North,Beauty,Perfume,4,3036.97,0,12147.88
ORD143951,2024-10-07,North,Electronics,Tablet,4,29851.5,10,107465.4
ORD143952,2024-10-07,Central,Home & Kitchen,Cookware Set,4,7595.98,0,30383.92
ORD143953,2024-10-07,North,Beauty,Hair Dryer,4,2232.02,0,8928.08
ORD143954,2024-10-07,South,Electronics,Headphones,1,11229.27,0,11229.27
ORD143955,2024-10-07,Central,Furniture,Office Chair,1,15116.02,0,15116.02
ORD143956,2024-10-07,East,Electronics,Tablet,3,33421.18,0,100263.54
ORD143957,2024-10-07,West,Groceries,Organic Coffee,5,878.43,0,4392.15
ORD143958,2024-10-07,North,Home & Kitchen,Air Fryer,4,2037.75,0,8151.0
ORD143959,2024-10-07,West,Groceries,Cereal Box,5,300.85,0,1504.25
ORD143960,2024-10-07,West,Apparel,T-Shirt,2,1236.36,0,2472.72
ORD143961,2024-10-07,South,Groceries,Organic Coffee,7,407.24,15,2423.08
ORD143962,2024-10-07,Central,Beauty,Hair Dryer,3,357.59,0,1072.77
ORD143963,2024-10-07,South,Electronics,Headphones,9,53424.08,0,480816.72
ORD143964,2024-10-07,East,Electronics,Tablet,2,44899.29,0,89798.58
ORD143965,2024-10-07,West,Apparel,T-Shirt,2,658.06,20,1052.9
ORD143966,2024-10-07,South,Apparel,Jeans,2,3637.28,0,7274.56
ORD143967,2024-10-07,North,Stationery,Pen Set,1,72.73,5,69.09
ORD143968,2024-10-07,North,Groceries,Cereal Box,2,535.02,10,963.04
ORD143969,2024-10-07,East,Home & Kitchen,Vacuum Cleaner,7,10585.64,0,74099.48
ORD143970,2024-10-07,South,Groceries,Cereal Box,4,640.82,10,2306.95
ORD143971,2024-10-07,West,Toys,Action Figure,1,491.74,10,442.57
ORD143972,2024-10-07,Central,Apparel,T-Shirt,8,380.25,10,2737.8
ORD143973,2024-10-07,West,Apparel,Jacket,1,3445.43,5,3273.16
ORD143974,2024-10-07,Central,Electronics,Smartphone,4,5364.63,5,20385.59
ORD143975,2024-10-07,Central,Home & Kitchen,Vacuum Cleaner,3,3388.77,5,9657.99
ORD143976,2024-10-07,South,Electronics,Smartphone,7,5560.76,10,35032.79
ORD143977,2024-10-07,North,Apparel,Jacket,8,1351.15,5,10268.74
ORD143978,2024-10-07,West,Home & Kitchen,Mixer,3,8120.31,10,21924.84
ORD143979,2024-10-07,West,Groceries,Organic Coffee,7,374.16,0,2619.12
ORD143980,2024-10-07,Central,Furniture,Office Chair,1,3717.12,0,3717.12
ORD143981,2024-10-07,West,Home & Kitchen,Air Fryer,6,3893.75,0,23362.5
ORD143982,2024-10-07,South,Groceries,Cereal Box,3,531.13,5,1513.72
ORD143983,2024-10-07,South,Electronics,Laptop,5,34963.25,20,139853.0
ORD143984,2024-10-07,North,Home & Kitchen,Mixer,3,5333.71,0,16001.13
ORD143985,2024-10-07,Central,Groceries,Organic Coffee,4,257.06,0,1028.24
ORD143986,2024-10-07,West,Groceries,Organic Coffee,2,74.28,5,141.13
ORD143987,2024-10-07,South,Apparel,Jacket,2,1214.14,0,2428.28
ORD143988,2024-10-07,South,Groceries,Organic Coffee,4,896.43,20,2868.58
ORD143989,2024-10-07,Central,Home & Kitchen,Mixer,2,8986.77,0,17973.54
ORD143990,2024-10-07,South,Apparel,Jeans,6,2087.32,0,12523.92
ORD143991,2024-10-07,Central,Home & Kitchen,Mixer,6,10210.28,0,61261.68
ORD143992,2024-10-07,East,Groceries,Snack Pack,2,769.72,5,1462.47
ORD143993,2024-10-07,North,Electronics,Headphones,5,37571.46,15,159678.7
ORD143994,2024-10-07,West,Beauty,Skincare Kit,4,1319.74,20,4223.17
ORD143995,2024-10-07,West,Home & Kitchen,Air Fryer,5,8452.91,0,42264.55
ORD143996,2024-10-07,West,Furniture,Bookshelf,1,3182.75,0,3182.75
ORD143997,2024-10-07,West,Apparel,T-Shirt,5,1193.19,0,5965.95
ORD143998,2024-10-07,South,Toys,Puzzle,1,591.14,0,591.14
ORD143999,2024-10-07,East,Apparel,Sneakers,5,3860.69,5,18338.28
ORD144000,2024-10-07,West,Stationery,Notebook,1,211.36,10,190.22
ORD144001,2024-10-07,South,Electronics,Smartphone,2,6773.28,0,13546.56
ORD144002,2024-10-07,North,Furniture,Office Chair,1,19358.36,20,15486.69
ORD144003,2024-10-07,North,Electronics,Smartphone,3,4638.61,0,13915.83
ORD144004,2024-10-07,East,Groceries,Snack Pack,2,300.25,0,600.5
ORD144005,2024-10-07,Central,Beauty,Hair Dryer,8,3157.04,5,23993.5
ORD144006,2024-10-07,West,Toys,Board Game,1,604.85,0,604.85
ORD144007,2024-10-07,North,Beauty,Perfume,4,2727.51,0,10910.04
ORD144008,2024-10-07,South,Beauty,Perfume,5,327.67,0,1638.35
ORD144009,2024-10-07,South,Beauty,Hair Dryer,5,543.47,15,2309.75
ORD144010,2024-10-07,North,Groceries,Cereal Box,5,415.46,0,2077.3
ORD144011,2024-10-07,South,Apparel,Jeans,3,3995.59,0,11986.77
ORD144012,2024-10-07,North,Beauty,Skincare Kit,2,2367.4,0,4734.8
ORD144013,2024-10-07,North,Home & Kitchen,Vacuum Cleaner,6,7792.54,5,44417.48
ORD144014,2024-10-07,East,Apparel,Jacket,2,1981.77,15,3369.01
ORD144015,2024-10-07,East,Toys,Action Figure,1,578.56,0,578.56
ORD144016,2024-10-07,South,Home & Kitchen,Air Fryer,5,6278.89,0,31394.45
ORD144017,2024-10-07,West,Furniture,Bookshelf,1,19970.03,10,17973.03
ORD144018,2024-10-07,South,Groceries,Organic Coffee,4,134.34,0,537.36
ORD144019,2024-10-07,North,Groceries,Organic Coffee,5,847.41,20,3389.64
ORD144020,2024-10-07,North,Home & Kitchen,Vacuum Cleaner,3,6092.94,10,16450.94
ORD144021,2024-10-07,East,Stationery,Desk Organizer,1,359.32,0,359.32
ORD144022,2024-10-07,West,Home & Kitchen,Vacuum Cleaner,9,9354.04,15,71558.41
ORD144023,2024-10-07,North,Beauty,Skincare Kit,3,979.87,0,2939.61
ORD144024,2024-10-07,South,Apparel,T-Shirt,3,2702.76,0,8108.28
ORD144025,2024-10-07,North,Electronics,Smartphone,4,57915.54,15,196912.84
ORD144026,2024-10-07,Central,Electronics,Smartphone,7,27735.15,0,194146.05
ORD144027,2024-10-07,East,Electronics,Smartphone,3,51472.44,15,131254.72
ORD144028,2024-10-07,West,Apparel,T-Shirt,3,1162.0,0,3486.0
ORD144029,2024-10-08,Central,Home & Kitchen,Vacuum Cleaner,5,10785.12,5,51229.32
ORD144030,2024-10-08,North,Stationery,Notebook,1,96.39,0,96.39
ORD144031,2024-10-08,South,Apparel,Sneakers,4,3219.98,10,11591.93
ORD144032,2024-10-08,East,Furniture,Bookshelf,1,21291.75,10,19162.58
ORD144033,2024-10-08,West,Groceries,Cereal Box,4,565.8,0,2263.2
ORD144034,2024-10-08,Central,Home & Kitchen,Cookware Set,5,4884.64,0,24423.2
ORD144035,2024-10-08,North,Home & Kitchen,Cookware Set,4,3556.96,5,13516.45
ORD144036,2024-10-08,North,Electronics,Smartphone,5,51992.3,0,259961.5
ORD144037,2024-10-08,East,Home & Kitchen,Mixer,3,1829.02,5,5212.71
ORD144038,2024-10-08,South,Home & Kitchen,Cookware Set,5,3661.15,10,16475.18
ORD144039,2024-10-08,South,Home & Kitchen,Air Fryer,8,10840.65,0,86725.2
ORD144040,2024-10-08,North,Beauty,Skincare Kit,5,283.16,0,1415.8
ORD144041,2024-10-08,South,Home & Kitchen,Mixer,2,2364.39,0,4728.78
ORD144042,2024-10-08,Central,Furniture,Bookshelf,1,20953.68,0,20953.68
ORD144043,2024-10-08,West,Furniture,Office Chair,1,18355.02,0,18355.02
ORD144044,2024-10-08,South,Electronics,Smartphone,7,17302.57,0,121117.99
ORD144045,2024-10-08,North,Apparel,T-Shirt,6,3347.24,0,20083.44
ORD144046,2024-10-08,North,Beauty,Hair Dryer,7,3281.83,0,22972.81
ORD144047,2024-10-08,North,Stationery,Desk Organizer,1,452.32,0,452.32
ORD144048,2024-10-08,South,Electronics,Smartwatch,5,10220.07,15,43435.3
ORD144049,2024-10-08,West,Toys,Board Game,1,513.04,0,513.04
ORD144050,2024-10-08,South,Home & Kitchen,Vacuum Cleaner,4,9147.88,0,36591.52
ORD144051,2024-10-08,West,Home & Kitchen,Air Fryer,3,9278.99,0,27836.97
ORD144052,2024-10-08,West,Apparel,T-Shirt,2,1578.83,0,3157.66
ORD144053,2024-10-08,South,Apparel,Jacket,6,2252.57,10,12163.88
ORD144054,2024-10-08,East,Beauty,Hair Dryer,2,285.59,0,571.18
ORD144055,2024-10-08,North,Beauty,Skincare Kit,6,1222.75,5,6969.67
ORD144056,2024-10-08,West,Apparel,Jacket,4,3922.27,5,14904.63
ORD144057,2024-10-08,East,Toys,Board Game,1,851.01,0,851.01
ORD144058,2024-10-08,North,Electronics,Laptop,5,27554.14,15,117105.1
ORD144059,2024-10-08,Central,Groceries,Snack Pack,5,647.0,15,2749.75
ORD144060,2024-10-08,Central,Stationery,Pen Set,1,433.08,0,433.08
ORD144061,2024-10-08,East,Electronics,Tablet,3,45113.56,0,135340.68
ORD144062,2024-10-08,South,Groceries,Organic Coffee,6,241.17,0,1447.02
ORD144063,2024-10-08,North,Stationery,Pen Set,1,361.76,5,343.67
ORD144064,2024-10-08,West,Apparel,T-Shirt,1,1270.79,5,1207.25
ORD144065,2024-10-08,West,Electronics,Tablet,3,14043.51,0,42130.53
ORD144066,2024-10-08,North,Apparel,Jacket,5,1448.78,10,6519.51
ORD144067,2024-10-08,South,Beauty,Skincare Kit,4,3170.43,5,12047.63
ORD144068,2024-10-08,South,Apparel,Jacket,2,671.22,0,1342.44
ORD144069,2024-10-08,West,Beauty,Perfume,3,1326.15,0,3978.45
ORD144070,2024-10-08,South,Home & Kitchen,Air Fryer,3,2065.77,0,6197.31
ORD144071,2024-10-08,North,Electronics,Smartphone,4,16898.83,0,67595.32
ORD144072,2024-10-08,North,Electronics,Smartwatch,5,11571.91,0,57859.55
ORD144073,2024-10-08,East,Apparel,Jeans,2,459.38,10,826.88
ORD144074,2024-10-08,South,Apparel,Jeans,3,1146.2,0,3438.6
ORD144075,2024-10-08,North,Apparel,Jacket,6,3931.6,0,23589.6
ORD144076,2024-10-08,East,Beauty,Perfume,3,3198.46,0,9595.38
ORD144077,2024-10-08,North,Groceries,Cereal Box,4,641.87,10,2310.73
ORD144078,2024-10-08,South,Electronics,Laptop,3,12760.94,0,38282.82
ORD144079,2024-10-08,South,Beauty,Skincare Kit,5,2548.56,20,10194.24
ORD144080,2024-10-08,West,Electronics,Smartphone,5,25189.64,0,125948.2
ORD144081,2024-10-08,North,Beauty,Perfume,3,2800.61,0,8401.83
ORD144082,2024-10-08,West,Home & Kitchen,Cookware Set,4,7637.08,0,30548.32
ORD144083,2024-10-08,North,Apparel,Jeans,4,2666.19,10,9598.28
ORD144084,2024-10-08,East,Beauty,Skincare Kit,3,3186.16,20,7646.78
ORD144085,2024-10-08,Central,Apparel,Jeans,4,2155.52,5,8190.98
ORD144086,2024-10-08,South,Home & Kitchen,Air Fryer,6,10684.02,0,64104.12
ORD144087,2024-10-08,Central,Electronics,Headphones,7,4659.4,0,32615.8
ORD144088,2024-10-08,South,Home & Kitchen,Mixer,8,9941.81,0,79534.48
ORD144089,2024-10-08,West,Beauty,Hair Dryer,3,2238.61,15,5708.46
ORD144090,2024-10-08,South,Stationery,Pen Set,1,88.32,0,88.32
ORD144091,2024-10-08,South,Groceries,Snack Pack,11,119.75,0,1317.25
ORD144092,2024-10-08,North,Toys,Action Figure,1,874.51,15,743.33
ORD144093,2024-10-08,South,Apparel,Jacket,5,352.36,15,1497.53
ORD144094,2024-10-08,East,Stationery,Notebook,1,498.05,5,473.15
ORD144095,2024-10-08,East,Groceries,Organic Coffee,4,363.0,0,1452.0
ORD144096,2024-10-08,Central,Electronics,Headphones,5,42815.93,0,214079.65
ORD144097,2024-10-09,South,Home & Kitchen,Cookware Set,1,8092.45,0,8092.45
ORD144098,2024-10-09,South,Electronics,Smartwatch,4,55024.3,0,220097.2
ORD144099,2024-10-09,East,Apparel,Jacket,3,2751.23,20,6602.95
ORD144100,2024-10-09,North,Home & Kitchen,Mixer,5,6507.82,20,26031.28
ORD144101,2024-10-09,East,Apparel,Jeans,2,767.71,0,1535.42
ORD144102,2024-10-09,East,Groceries,Organic Coffee,5,286.71,0,1433.55
ORD144103,2024-10-09,West,Groceries,Snack Pack,1,385.64,10,347.08
ORD144104,2024-10-09,Central,Stationery,Notebook,1,132.7,0,132.7
ORD144105,2024-10-09,North,Electronics,Smartphone,3,46136.44,0,138409.32
ORD144106,2024-10-09,West,Stationery,Pen Set,1,378.22,20,302.58
ORD144107,2024-10-09,South,Furniture,Bookshelf,1,5326.82,0,5326.82
ORD144108,2024-10-09,East,Home & Kitchen,Cookware Set,4,5311.29,20,16996.13
ORD144109,2024-10-09,North,Apparel,Jeans,4,2600.35,15,8841.19
ORD144110,2024-10-09,South,Electronics,Smartwatch,3,6615.54,10,17861.96
ORD144111,2024-10-09,South,Stationery,Desk Organizer,1,309.52,10,278.57
ORD144112,2024-10-09,Central,Electronics,Headphones,5,46969.55,0,234847.75
ORD144113,2024-10-09,Central,Beauty,Skincare Kit,4,601.72,0,2406.88
ORD144114,2024-10-09,North,Home & Kitchen,Air Fryer,5,2638.35,15,11212.99
ORD144115,2024-10-09,Central,Groceries,Cereal Box,3,243.75,0,731.25
ORD144116,2024-10-09,West,Home & Kitchen,Air Fryer,3,1165.64,20,2797.54
ORD144117,2024-10-09,South,Groceries,Organic Coffee,1,340.36,0,340.36
ORD144118,2024-10-09,West,Electronics,Tablet,4,33094.63,0,132378.52
ORD144119,2024-10-09,East,Home & Kitchen,Vacuum Cleaner,4,5395.23,15,18343.78
ORD144120,2024-10-09,East,Beauty,Perfume,4,1636.97,0,6547.88
ORD144121,2024-10-09,South,Stationery,Pen Set,1,286.45,15,243.48
ORD144122,2024-10-09,West,Apparel,Jeans,8,3919.45,0,31355.6
ORD144123,2024-10-09,East,Furniture,Office Chair,1,21679.34,0,21679.34
ORD144124,2024-10-09,North,Electronics,Headphones,6,56356.19,5,321230.28
ORD144125,2024-10-09,North,Apparel,Jacket,3,1559.03,5,4443.24
ORD144126,2024-10-09,South,Electronics,Tablet,2,24614.81,0,49229.62
ORD144127,2024-10-09,North,Apparel,Sneakers,4,3105.73,0,12422.92
ORD144128,2024-10-09,South,Home & Kitchen,Air Fryer,5,5469.69,15,23246.18
ORD144129,2024-10-09,West,Apparel,Jacket,3,2844.84,0,8534.52
ORD144130,2024-10-09,North,Home & Kitchen,Vacuum Cleaner,3,4003.99,10,10810.77
ORD144131,2024-10-09,South,Groceries,Organic Coffee,3,223.87,0,671.61
ORD144132,2024-10-09,South,Furniture,Office Chair,1,4120.54,0,4120.54
ORD144133,2024-10-09,South,Home & Kitchen,Cookware Set,1,8208.98,0,8208.98
ORD144134,2024-10-09,North,Stationery,Notebook,1,177.31,0,177.31
ORD144135,2024-10-09,East,Stationery,Desk Organizer,1,128.9,0,128.9
ORD144136,2024-10-09,North,Electronics,Smartphone,2,25886.86,15,44007.66
ORD144137,2024-10-09,South,Groceries,Organic Coffee,2,669.48,0,1338.96
ORD144138,2024-10-09,North,Apparel,T-Shirt,8,465.18,0,3721.44
ORD144139,2024-10-09,South,Electronics,Laptop,3,38271.89,15,97593.32
ORD144140,2024-10-09,Central,Apparel,T-Shirt,3,3660.42,5,10432.2
ORD144141,2024-10-09,West,Groceries,Cereal Box,5,249.14,5,1183.41
ORD144142,2024-10-09,West,Home & Kitchen,Cookware Set,1,11964.72,0,11964.72
ORD144143,2024-10-09,North,Electronics,Smartphone,3,29511.77,10,79681.78
ORD144144,2024-10-09,South,Home & Kitchen,Cookware Set,6,6389.91,15,32588.54
ORD144145,2024-10-09,South,Electronics,Tablet,4,52982.62,0,211930.48
ORD144146,2024-10-09,Central,Groceries,Organic Coffee,2,530.73,0,1061.46
ORD144147,2024-10-09,West,Groceries,Snack Pack,5,434.41,10,1954.85
ORD144148,2024-10-09,East,Electronics,Headphones,3,37246.95,20,89392.68
ORD144149,2024-10-09,West,Groceries,Snack Pack,1,431.3,5,409.74
ORD144150,2024-10-09,North,Furniture,Office Chair,1,23838.99,0,23838.99
ORD144151,2024-10-09,North,Beauty,Hair Dryer,5,470.53,0,2352.65
ORD144152,2024-10-09,South,Home & Kitchen,Air Fryer,2,5632.14,0,11264.28
ORD144153,2024-10-10,Central,Furniture,Office Chair,1,23320.89,0,23320.89
ORD144154,2024-10-10,East,Electronics,Laptop,4,23295.84,5,88524.19
ORD144155,2024-10-10,North,Electronics,Laptop,6,26222.99,0,157337.94
ORD144156,2024-10-10,North,Beauty,Skincare Kit,4,2968.08,5,11278.7
ORD144157,2024-10-10,Central,Electronics,Tablet,5,21029.35,0,105146.75
ORD144158,2024-10-10,East,Groceries,Cereal Box,3,818.17,0,2454.51
ORD144159,2024-10-10,West,Electronics,Laptop,3,49142.42,0,147427.26
ORD144160,2024-10-10,West,Toys,Action Figure,1,1444.51,10,1300.06
ORD144161,2024-10-10,East,Home & Kitchen,Vacuum Cleaner,2,8640.9,0,17281.8
ORD144162,2024-10-10,East,Furniture,Office Chair,1,17887.28,10,16098.55
ORD144163,2024-10-10,East,Beauty,Skincare Kit,1,1837.29,0,1837.29
ORD144164,2024-10-10,East,Apparel,Sneakers,5,3591.57,0,17957.85
ORD144165,2024-10-10,North,Home & Kitchen,Air Fryer,3,9488.17,0,28464.51
ORD144166,2024-10-10,Central,Apparel,Jeans,4,2073.15,15,7048.71
ORD144167,2024-10-10,North,Toys,Puzzle,1,1325.21,0,1325.21
ORD144168,2024-10-10,Central,Electronics,Smartwatch,2,40930.6,0,81861.2
ORD144169,2024-10-10,North,Apparel,Jacket,4,2698.03,0,10792.12
ORD144170,2024-10-10,South,Home & Kitchen,Air Fryer,1,7862.31,0,7862.31
ORD144171,2024-10-10,South,Groceries,Cereal Box,3,346.68,0,1040.04
ORD144172,2024-10-10,South,Groceries,Snack Pack,5,577.21,0,2886.05
ORD144173,2024-10-10,West,Beauty,Skincare Kit,5,2982.8,15,12676.9
ORD144174,2024-10-10,South,Home & Kitchen,Air Fryer,4,7076.24,10,25474.46
ORD144175,2024-10-10,South,Beauty,Perfume,5,2221.86,0,11109.3
ORD144176,2024-10-10,North,Apparel,T-Shirt,2,2345.98,5,4457.36
ORD144177,2024-10-10,North,Toys,Action Figure,1,879.3,0,879.3
ORD144178,2024-10-10,South,Toys,Board Game,1,195.11,5,185.35
ORD144179,2024-10-10,South,Home & Kitchen,Mixer,4,1510.75,0,6043.0
ORD144180,2024-10-10,East,Electronics,Smartwatch,4,13849.38,0,55397.52
ORD144181,2024-10-10,South,Home & Kitchen,Cookware Set,6,6939.26,0,41635.56
ORD144182,2024-10-10,South,Home & Kitchen,Vacuum Cleaner,3,3526.97,15,8993.77
ORD144183,2024-10-10,Central,Apparel,Jacket,6,3796.22,0,22777.32
ORD144184,2024-10-10,North,Beauty,Hair Dryer,4,3396.34,0,13585.36
ORD144185,2024-10-10,South,Apparel,Jacket,5,324.01,0,1620.05
ORD144186,2024-10-10,Central,Electronics,Smartwatch,2,5749.51,0,11499.02
ORD144187,2024-10-10,North,Furniture,Office Chair,1,14228.9,0,14228.9
ORD144188,2024-10-10,North,Electronics,Smartwatch,3,36467.77,0,109403.31
ORD144189,2024-10-10,Central,Apparel,T-Shirt,2,2624.86,0,5249.72
ORD144190,2024-10-10,South,Groceries,Organic Coffee,4,90.45,0,361.8
ORD144191,2024-10-10,North,Furniture,Office Chair,1,6270.4,5,5956.88
ORD144192,2024-10-10,West,Electronics,Smartphone,3,17305.48,15,44128.97
ORD144193,2024-10-10,Central,Apparel,Jeans,5,1757.5,0,8787.5
ORD144194,2024-10-10,South,Home & Kitchen,Vacuum Cleaner,3,2892.14,0,8676.42
ORD144195,2024-10-10,Central,Electronics,Smartphone,5,37679.69,15,160138.68
ORD144196,2024-10-10,West,Home & Kitchen,Vacuum Cleaner,3,8793.66,0,26380.98
ORD144197,2024-10-10,East,Groceries,Organic Coffee,3,633.85,0,1901.55
ORD144198,2024-10-10,North,Electronics,Laptop,4,17866.65,15,60746.61
ORD144199,2024-10-10,South,Electronics,Smartphone,6,51728.1,0,310368.6
ORD144200,2024-10-10,South,Apparel,Sneakers,6,2059.43,5,11738.75
ORD144201,2024-10-10,South,Groceries,Snack Pack,2,64.65,15,109.9
ORD144202,2024-10-10,South,Apparel,T-Shirt,4,1412.0,5,5365.6
ORD144203,2024-10-10,North,Electronics,Smartwatch,4,36880.74,0,147522.96
ORD144204,2024-10-10,North,Beauty,Skincare Kit,5,3307.59,5,15711.05
ORD144205,2024-10-10,South,Furniture,Office Chair,1,7029.35,0,7029.35
ORD144206,2024-10-10,South,Toys,Action Figure,1,1095.74,0,1095.74
ORD144207,2024-10-10,South,Groceries,Cereal Box,6,267.77,0,1606.62
ORD144208,2024-10-10,South,Electronics,Headphones,6,48146.7,0,288880.2
ORD144209,2024-10-10,North,Groceries,Organic Coffee,4,79.32,0,317.28
ORD144210,2024-10-10,South,Electronics,Smartwatch,4,37066.18,0,148264.72
ORD144211,2024-10-10,West,Apparel,T-Shirt,2,881.01,5,1673.92
ORD144212,2024-10-10,West,Apparel,Jacket,4,1595.67,5,6063.55
ORD144213,2024-10-10,West,Apparel,Jeans,4,3359.12,0,13436.48
ORD144214,2024-10-10,South,Toys,Puzzle,1,996.96,5,947.11
ORD144215,2024-10-10,East,Stationery,Pen Set,1,264.61,5,251.38
ORD144216,2024-10-10,North,Toys,Action Figure,1,1538.63,0,1538.63
ORD144217,2024-10-10,West,Groceries,Organic Coffee,7,197.01,0,1379.07
ORD144218,2024-10-10,Central,Beauty,Hair Dryer,3,544.93,0,1634.79
ORD144219,2024-10-10,Central,Groceries,Snack Pack,5,123.29,5,585.63
ORD144220,2024-10-10,South,Groceries,Cereal Box,3,451.21,0,1353.63
ORD144221,2024-10-11,Central,Beauty,Skincare Kit,7,2754.3,0,19280.1
ORD144222,2024-10-11,North,Furniture,Bookshelf,1,6362.26,0,6362.26
ORD144223,2024-10-11,East,Electronics,Headphones,7,57942.85,0,405599.95
ORD144224,2024-10-11,South,Electronics,Headphones,4,4924.03,0,19696.12
ORD144225,2024-10-11,Central,Home & Kitchen,Cookware Set,3,11472.22,0,34416.66
ORD144226,2024-10-11,Central,Electronics,Smartphone,2,11607.01,0,23214.02
ORD144227,2024-10-11,North,Electronics,Smartwatch,3,10421.77,0,31265.31
ORD144228,2024-10-11,Central,Beauty,Skincare Kit,10,2615.63,5,24848.48
ORD144229,2024-10-11,Central,Apparel,Jacket,6,1075.09,20,5160.43
ORD144230,2024-10-11,West,Groceries,Snack Pack,8,120.96,5,919.3
ORD144231,2024-10-11,North,Beauty,Hair Dryer,3,2607.3,0,7821.9
ORD144232,2024-10-11,North,Groceries,Cereal Box,4,654.53,0,2618.12
ORD144233,2024-10-11,South,Electronics,Tablet,2,35105.97,0,70211.94
ORD144234,2024-10-11,West,Groceries,Snack Pack,8,478.06,0,3824.48
ORD144235,2024-10-11,South,Electronics,Tablet,4,29516.63,0,118066.52
ORD144236,2024-10-11,West,Groceries,Snack Pack,6,93.55,0,561.3
ORD144237,2024-10-11,West,Beauty,Perfume,2,3280.99,5,6233.88
ORD144238,2024-10-11,West,Electronics,Headphones,2,5184.3,0,10368.6
ORD144239,2024-10-11,West,Apparel,T-Shirt,3,3217.38,0,9652.14
ORD144240,2024-10-11,West,Electronics,Headphones,4,6594.96,0,26379.84
ORD144241,2024-10-11,South,Apparel,Jeans,2,3087.86,0,6175.72
ORD144242,2024-10-11,West,Electronics,Laptop,6,46680.52,5,266078.96
ORD144243,2024-10-11,North,Home & Kitchen,Air Fryer,2,6635.02,0,13270.04
ORD144244,2024-10-11,North,Beauty,Skincare Kit,3,1797.67,5,5123.36
ORD144245,2024-10-11,East,Electronics,Laptop,4,33334.14,5,126669.73
ORD144246,2024-10-11,West,Electronics,Smartwatch,4,16954.21,0,67816.84
ORD144247,2024-10-11,South,Apparel,Sneakers,3,3992.69,15,10181.36
ORD144248,2024-10-11,North,Furniture,Bookshelf,1,17175.63,0,17175.63
ORD144249,2024-10-11,Central,Groceries,Organic Coffee,6,654.88,10,3536.35
ORD144250,2024-10-11,East,Groceries,Snack Pack,4,539.52,0,2158.08
ORD144251,2024-10-11,West,Groceries,Organic Coffee,4,72.9,0,291.6
ORD144252,2024-10-11,Central,Furniture,Office Chair,1,21993.39,0,21993.39
ORD144253,2024-10-11,West,Beauty,Perfume,2,3186.94,0,6373.88
ORD144254,2024-10-11,East,Beauty,Perfume,4,1138.34,15,3870.36
ORD144255,2024-10-11,North,Home & Kitchen,Cookware Set,3,10394.71,15,26506.51
ORD144256,2024-10-11,West,Apparel,Sneakers,5,313.57,10,1411.06
ORD144257,2024-10-11,East,Toys,Puzzle,1,1653.78,5,1571.09
ORD144258,2024-10-11,South,Electronics,Smartwatch,6,6182.01,0,37092.06
ORD144259,2024-10-11,South,Beauty,Hair Dryer,4,1071.61,15,3643.47
ORD144260,2024-10-11,East,Apparel,Sneakers,8,3861.38,0,30891.04
ORD144261,2024-10-11,South,Stationery,Pen Set,1,213.02,0,213.02
ORD144262,2024-10-11,South,Electronics,Laptop,4,49237.37,0,196949.48
ORD144263,2024-10-11,West,Electronics,Smartwatch,3,37890.38,0,113671.14
ORD144264,2024-10-11,North,Groceries,Organic Coffee,5,627.53,0,3137.65
ORD144265,2024-10-11,East,Home & Kitchen,Cookware Set,6,1169.36,0,7016.16
ORD144266,2024-10-11,Central,Beauty,Skincare Kit,3,1023.68,0,3071.04
ORD144267,2024-10-11,North,Furniture,Office Chair,1,23222.52,15,19739.14
ORD144268,2024-10-11,West,Groceries,Cereal Box,2,112.85,10,203.13
ORD144269,2024-10-11,East,Apparel,T-Shirt,3,3315.12,0,9945.36
ORD144270,2024-10-11,South,Home & Kitchen,Cookware Set,2,2506.83,0,5013.66
ORD144271,2024-10-11,West,Home & Kitchen,Mixer,3,5929.82,0,17789.46
ORD144272,2024-10-11,North,Electronics,Tablet,4,22183.12,5,84295.86
